,State Name,TOXIC_CAT,Year,Unnamed: 0_Avg,1st Max Hour_Avg,1st Max Value_Avg,AQI_Avg,Arithmetic Mean_Avg,CBSA Code_Avg,County Code_Avg,Latitude_Avg,Longitude_Avg,Method Code_Avg,Observation Count_Avg,Observation Percent_Avg,POC_Avg,Parameter Code_Avg,Site Num_Avg,State Code_Avg,row_num_Avg
744,Connecticut,NONOxNOy,2003,3247878.5,10.4902723735,75.3852140078,,26.2608496926,26774.9571984,5.0560311284,41.3928680848,-72.9573753494,74.0,23.5926070039,98.3369649805,1.0,42602.0,4548.492607,9.0,3247878.5
745,Connecticut,NONOxNOy,2004,3470310.0,10.2364645997,68.6066635817,,22.5688948922,25386.5155021,4.3845441925,41.4055038149,-72.9524329944,74.0,23.5252198056,98.0550670986,1.0,42602.0004627,3305.37852846,9.0,3470310.0
746,Connecticut,NONOxNOy,2005,3695596.5,10.3403755869,72.6812206573,,24.0144909052,25300.9389671,4.35774647887,41.4026263991,-72.9551844009,74.0,23.476056338,97.8455399061,1.0,42602.0,3311.5370892,9.0,3695596.5
747,Connecticut,NONOxNOy,2006,3923322.5,10.501300954,69.8126626193,,22.0457972936,26931.60451,4.4275802255,41.420891366,-72.9645112333,74.0,23.392888118,97.5099739809,1.0,42602.0,3041.81439722,9.0,3923322.5
748,Connecticut,NONOxNOy,2007,4159112.5,10.0230607966,51.3284416492,,16.8009204088,30423.1027254,4.53459119497,41.4645167484,-72.9828366967,74.0,23.3252969951,97.2285115304,1.0,42602.0,2459.40251572,9.0,4159112.5
749,Connecticut,NONOxNOy,2008,4416321.5,9.80513176144,46.5802011096,,14.7219948121,30356.9764216,4.4507628294,41.4643675312,-72.9886379778,74.0,23.4199029126,97.6144244105,1.0,42602.001387,2533.31761442,9.0,4416321.5
750,Connecticut,NONOxNOy,2009,4672919.5,9.92548746518,39.3524373259,,12.578521242,30441.9777159,4.50557103064,41.4653522834,-72.9847482758,74.0,23.2555710306,96.9317548747,1.0,42602.0,2475.80779944,9.0,4672919.5
751,Connecticut,NONOxNOy,2010,4927311.5,8.76360424028,35.3636042403,,11.0115410668,30304.4946996,4.49540636042,41.4720832989,-73.0061205399,74.0,23.328975265,97.2459363958,1.0,42602.0,2545.75547703,9.0,4927311.5
752,Connecticut,NONOxNOy,2011,5196308.0,9.18294573643,37.4996589147,,12.9006464087,32586.5736434,5.03100775194,41.5288335646,-73.0409175513,171.093023256,22.8539534884,95.311627907,1.0,42601.6893023,1875.60031008,9.0,5196308.0
753,Connecticut,NONOxNOy,2012,5487854.5,8.76951300867,29.9527685123,,10.0599621491,31236.9446298,4.56771180787,41.5202893322,-73.0548353549,101.518345564,23.3262174783,97.2548365577,1.0,42601.9119413,2362.33555704,9.0,5487854.5
754,Connecticut,NONOxNOy,2013,5792455.0,9.18136872235,33.3258391881,,11.966132643,31459.4379391,4.52224824356,41.5592613999,-73.022012007,158.810044236,23.2302888368,96.8727556596,1.0,42601.7460317,1882.96200885,9.0,5792455.0
755,Connecticut,NONOxNOy,2014,6112894.5,9.22610483042,33.8684480987,,11.5670511043,30167.8314491,4.47379239466,41.5552362821,-72.9716565185,139.172147996,22.9326824255,95.6487667009,1.0,42601.8432682,1827.18961973,9.0,6112894.5
768,Connecticut,VOCS,1999,3408297.0,9.75393223774,6.14393322201,,2.57945408155,,6.36696479711,41.5740211061,-72.7982860001,130.670617262,18.8168480416,86.1934176323,2.58439441336,43819.5569459,4742.08481297,9.0,
769,Connecticut,VOCS,2000,4235131.0,10.9828394556,5.39393646638,,2.3601605541,,6.41708771451,41.5657277033,-72.8095618345,130.540670945,20.4354772634,85.6176885612,2.29436933861,43813.9610815,4842.96085393,9.0,
770,Connecticut,VOCS,2001,5177584.5,10.9353179191,5.98767118613,,2.4301934563,,5.4136416185,41.4729347893,-72.9028467161,131.025202312,20.8446242775,87.2033526012,2.10867052023,43818.319711,5828.32254335,9.0,
771,Connecticut,VOCS,2002,6260099.5,10.4894389883,7.36461838894,,2.77785187529,,4.36391766447,41.3863521535,-72.9904196692,130.975514597,21.6483923046,90.4350195076,2.12861563299,43816.7930849,6719.82900579,9.0,
772,Connecticut,VOCS,2003,7362500.5,11.1390661479,7.17001182879,,2.84739863043,,4.86116731518,41.4741851449,-72.8919700489,131.551439689,21.1791439689,88.6263035019,2.55595330739,43792.9713619,5740.6888716,9.0,
773,Connecticut,VOCS,2004,8472395.0,10.9867443262,16.2668918123,,4.66942403903,,4.65508468903,41.4285055827,-72.9208449386,131.445671822,21.4743924483,89.7998259356,2.41554529022,43787.1914708,2795.33540872,9.0,
774,Connecticut,VOCS,2005,9635782.0,9.87967110101,12.374843773,,4.10557947463,,4.45584597901,41.4103319532,-72.9446160953,131.102079016,20.7638879604,86.8205093923,2.34119927803,43784.7025202,3150.82378501,9.0,
775,Connecticut,VOCS,2006,10918767.0,10.4196666413,10.046130908,,3.32318444463,,4.35672425603,41.4069484608,-72.9510629181,129.910191034,19.6718167288,82.2861709415,2.33724027704,43832.0430018,3272.38184032,9.0,
776,Connecticut,VOCS,2007,12253850.5,11.4770155587,12.8713041726,,3.90503301966,,4.46492220651,41.3844671579,-72.9691851924,131.301697313,21.2129420085,88.7260254597,2.17135785007,43841.2475248,3382.45120226,9.0,
777,Connecticut,VOCS,2008,13612333.0,9.88530634659,8.82526696478,,2.89894157323,,3.47964226877,41.4303939395,-72.9567939758,131.347140504,21.174864674,88.5759786616,2.6076723935,43823.0396172,3852.87526477,9.0,
778,Connecticut,VOCS,2009,14891288.5,9.47610834292,9.72812533538,,2.81011039626,,4.26587453686,41.4007342399,-72.9599640822,131.184745113,21.7665133512,90.9872237128,2.30912226907,43828.4873515,3412.66807206,9.0,
779,Connecticut,VOCS,2010,16176895.5,9.1259324265,8.89302574228,,2.69669888789,,3.55462922334,41.4205198903,-72.9638683234,131.336551119,21.5054848618,89.9561942372,2.5351031154,43833.2278046,3876.23211935,9.0,
780,Connecticut,VOCS,2011,17467545.0,8.22818416041,4.13615660356,,1.51815325484,,2.00190433516,41.452162014,-72.9834957219,131.206004257,20.4245547216,85.5761173967,2.95138344349,43829.9752436,4995.38265935,9.0,
781,Connecticut,VOCS,2012,18772969.0,10.1539562462,7.85522524364,,2.12463169454,,4.29271450964,41.4131599771,-72.9471552688,130.461255367,22.3384447625,93.3576637361,2.38185783412,43831.7034008,3273.00667893,9.0,
782,Connecticut,VOCS,2013,20037696.5,9.6137973514,5.77758623345,,1.62160847182,,3.87218971358,41.4225975283,-72.9516367151,129.114259316,22.1996458269,92.5561287342,2.53741915614,43825.6873268,3568.05697567,9.0,
783,Connecticut,VOCS,2014,21275502.5,9.87061162918,4.0634565277,,1.0901506335,,4.35655512891,41.4026405332,-72.9552092106,128.45419638,22.5901673066,94.187260011,2.33735600658,43839.0263302,3312.48985189,9.0,
790,Country Of Mexico,HAPS,1999,1794153.0,0.0,1.14453361286,,1.14453361286,,2.0,32.5205761251,-116.181466739,183.372466806,1.0,100.0,1.97274633124,22042.9748428,8.94898672257,80.0,1794153.0
791,Country Of Mexico,HAPS,2000,2004823.5,0.0,0.912546570397,,0.912546570397,,2.0,32.5228487491,-116.143312543,204.25,1.0,100.0,2.29963898917,24166.9124549,9.19855595668,80.0,2004823.5
792,Country Of Mexico,HAPS,2001,2312344.0,0.0,1.3508985025,,1.3508985025,,2.0,32.4769758519,-116.302998842,258.064891847,1.0,100.0,2.43760399334,34040.4026622,7.74043261231,80.0,2312344.0
793,Country Of Mexico,HAPS,2002,2702659.5,0.0,1.40110440385,,1.40110440385,,2.0,32.4367787308,-116.529102269,195.882692308,1.0,100.0,1.83076923077,39292.275,6.61538461538,80.0,2702659.5
794,Country Of Mexico,HAPS,2003,3121253.0,0.0,1.02469892473,,1.02469892473,,2.0,32.4392256968,-116.515338413,176.277419355,1.0,100.0,1.34408602151,42787.4129032,6.68387096774,80.0,3121253.0
795,Country Of Mexico,HAPS,2004,3565084.5,0.0,1.18682352941,,1.18682352941,,2.13725490196,32.3175927353,-116.223012475,173.31372549,1.0,100.0,1.36274509804,45076.4387255,6.1862745098,80.0,3565084.5
796,Country Of Mexico,HAPS,2005,4052576.0,0.0,1.39365020964,,1.39365020964,,2.0,32.4571872138,-116.414307283,184.805031447,1.0,100.0,1.37735849057,43419.8113208,7.18658280922,80.0,4052576.0
797,Country Of Mexico,HAPS,2006,4521492.0,0.0,1.63340571429,,1.63340571429,,2.0,32.4840780091,-116.263050158,182.443768997,1.0,100.0,1.36474164134,43528.0273556,7.93920972644,80.0,4521492.0
798,Country Of Mexico,HAPS,2007,4988939.5,0.0,1.00006168831,,1.00006168831,,2.0,32.4212877273,-116.616237091,200.538961039,1.0,100.0,2.62337662338,37056.8246753,6.18181818182,80.0,4988939.5
799,Country Of Mexico,HAPS,2008,5441370.5,0.0,1.54232954545,,1.54232954545,,2.0,32.4083571364,-116.690168409,183.590909091,1.0,100.0,1.77272727273,41664.375,5.81818181818,80.0,5441370.5
800,Country Of Mexico,HAPS,2009,5896992.0,0.0,1.0980372093,,1.0980372093,,2.0,32.4603864744,-116.397499219,174.693023256,1.0,100.0,1.56744186047,43118.6744186,7.27441860465,80.0,5896992.0
801,Country Of Mexico,HAPS,2010,6340624.5,0.0,0.845868644068,,0.845868644068,,2.0,32.4378649068,-116.524184839,184.161016949,1.0,100.0,1.63559322034,42047.6398305,6.64406779661,80.0,6340624.5
802,Country Of Mexico,HAPS,2011,6771848.0,0.0,0.751545454545,,0.751545454545,,2.0,32.5772560909,-115.740098273,267.545454545,1.0,100.0,4.81818181818,23533.5454545,10.5454545455,80.0,6771848.0
809,Country Of Mexico,Lead,1999,561339.5,0.0,0.0303651515152,,0.0303651515152,,2.0,32.5530206167,-116.099272688,110.63030303,1.0,100.0,1.52727272727,12128.0,9.77727272727,80.0,561339.5
810,Country Of Mexico,Lead,2000,574387.0,0.0,0.0328759018759,,0.0328759018759,,2.0,32.5515848889,-116.14744824,110.354978355,1.0,100.0,1.51948051948,12128.0,10.2236652237,80.0,574387.0
811,Country Of Mexico,Lead,2001,588056.5,0.0,0.0563898876404,,0.0563898876404,,2.0,32.5362016404,-116.361223281,134.876404494,1.0,100.0,2.21348314607,12128.0,11.4269662921,80.0,588056.5
812,Country Of Mexico,Lead,2002,602215.0,0.0,0.0572935064935,,0.0572935064935,,2.0,32.4778499351,-117.021944052,141.558441558,1.0,100.0,2.4025974026,12128.0,13.1948051948,80.0,602215.0
813,Country Of Mexico,Lead,2003,615817.0,0.0,0.044773015873,,0.044773015873,,2.0,32.5077425873,-117.014660063,771.317460317,1.0,100.0,1.38095238095,12128.0,15.2380952381,80.0,615817.0
814,Country Of Mexico,Lead,2004,630101.0,0.0,0.0529897959184,,0.0529897959184,,2.0,32.518889,-117.011944,803.0,1.0,100.0,1.0,12128.0,16.0,80.0,630101.0
815,Country Of Mexico,Lead,2005,645146.0,0.0,0.0466666666667,,0.0466666666667,,2.0,32.518889,-117.011944,803.0,1.0,100.0,1.0,12128.0,16.0,80.0,645146.0
816,Country Of Mexico,Lead,2006,660851.5,0.0,0.0552214285714,,0.0552214285714,,2.0,32.518889,-117.011944,803.0,1.0,100.0,1.0,12128.0,16.0,80.0,660851.5
817,Country Of Mexico,Lead,2007,673576.5,0.0,0.0102166666667,,0.0102166666667,,2.0,32.4202313333,-116.779629333,388.0,1.0,100.0,6.0,12128.0,7.33333333333,80.0,673576.5
818,Country Of Mexico,Lead,2009,702483.0,0.0,0.0155454545455,,0.0155454545455,,2.0,32.5289142727,-116.869671273,757.727272727,1.0,100.0,1.54545454545,13037.5454545,15.6363636364,80.0,702483.0
819,Country Of Mexico,Lead,2010,720804.0,0.0,0.0246781609195,,0.0246781609195,,2.0,32.5227496897,-116.958834379,785.827586207,1.0,100.0,1.20689655172,13094.0,15.8620689655,80.0,720804.0
820,Country Of Mexico,Lead,2011,739090.0,0.268907563025,0.0476201680672,,0.0476201680672,,2.0,32.5198737059,-116.999649471,798.81512605,1.0,100.0,1.05042016807,13120.092437,15.9663865546,80.0,739090.0
821,Country Of Mexico,Lead,2012,761097.5,0.0,0.0268042553191,,0.0268042553191,,2.0,32.518947,-117.012801,803.0,1.0,100.0,1.0,13128.5,16.0,80.0,761097.5
822,Country Of Mexico,Lead,2013,782649.5,0.0,0.029927,,0.029927,,2.0,32.518947,-117.012801,803.0,1.0,100.0,1.0,13128.5,16.0,80.0,782649.5
823,Country Of Mexico,Lead,2014,801930.5,0.0,0.0512916666667,,0.0512916666667,,2.0,32.518947,-117.012801,803.0,1.0,100.0,1.0,13128.5,16.0,80.0,801930.5
828,Country Of Mexico,NONOxNOy,1999,2508134.5,11.9017857143,143.240462662,,38.9580131591,,2.0,32.552782401,-116.21650224,82.0,21.4943181818,89.7353896104,1.03612012987,42602.0,9.06371753247,80.0,2508134.5
829,Country Of Mexico,NONOxNOy,2000,2721868.5,11.7789102313,120.768522148,,35.395533079,,2.0,32.5542362658,-116.262141268,82.0,20.9878479028,87.6193649549,1.09329674637,42602.0,8.77969423755,80.0,2721868.5
830,Country Of Mexico,NONOxNOy,2001,2941110.5,11.3294466403,119.180039526,,33.178633696,,2.0,32.551440387,-116.275830108,82.0,21.5067193676,89.7865612648,1.12173913043,42602.0,8.14940711462,80.0,2941110.5
831,Country Of Mexico,NONOxNOy,2002,3165307.5,11.4186440678,121.166101695,,35.2925477725,,2.0,32.5363636729,-116.386479938,82.0,20.9747881356,87.5658898305,1.13305084746,42602.0,7.71144067797,80.0,3165307.5
832,Country Of Mexico,NONOxNOy,2003,3390348.5,11.6692015209,111.796197719,,32.9353022791,,2.0,32.5358076319,-116.421744047,82.0,21.6566539924,90.419391635,1.13041825095,42602.0,8.03422053232,80.0,3390348.5
833,Country Of Mexico,NONOxNOy,2004,3619451.5,11.4495682889,106.950156986,,31.7087537582,,2.0,32.5304974125,-116.477581706,82.0,21.4470172684,89.5396389325,1.14285714286,42602.0,7.65580847724,80.0,3619451.5
834,Country Of Mexico,NONOxNOy,2005,3847607.5,11.4536226811,115.022926146,,33.9267156159,,2.0,32.5393006178,-116.371978336,82.0,21.6475323766,90.3780189009,1.12215610781,42602.0,8.41722086104,80.0,3847607.5
835,Country Of Mexico,NONOxNOy,2006,4081108.0,11.0090588827,115.645026002,,32.3077455786,,2.0,32.5411581272,-116.284794689,82.0,21.5361516524,89.910082201,1.12145613152,42602.0052005,8.89682939104,80.0,4081108.0
836,Country Of Mexico,NONOxNOy,2007,4334326.5,11.2184813754,112.380372493,,32.843454192,,2.0,32.5473907135,-116.38122328,82.0,21.1251193887,88.1843361987,1.16953199618,42602.0,7.7893982808,80.0,4334326.5
837,Country Of Mexico,NONOxNOy,2008,4591798.0,11.3782345828,113.422853688,,32.3337026573,,2.0,32.5724338849,-116.114379844,148.01426844,21.553808948,89.9818621524,1.04401451028,42602.0123337,9.78258766626,80.0,4591798.0
838,Country Of Mexico,NONOxNOy,2009,4845537.0,11.2351137235,139.677587529,,40.7726956425,,2.0,32.5616638178,-116.098591388,152.942243803,21.8806542295,91.3276258625,1.0,42601.9997444,10.7252747253,80.0,4845537.0
839,Country Of Mexico,NONOxNOy,2010,5110080.0,10.9150560725,93.2501312336,,28.4876171186,,2.0,32.5406160427,-116.408864832,132.797423049,20.2820329277,84.6604628967,1.0,42602.005488,9.15199236459,80.0,5110080.0
840,Country Of Mexico,NONOxNOy,2011,5400874.5,11.5490118577,105.941897233,,31.5568870482,,2.0,32.5567373202,-116.318661949,116.180237154,20.8600790514,87.0873517787,1.0,42601.912253,9.89169960474,80.0,5400874.5
841,Country Of Mexico,NONOxNOy,2012,5702637.5,12.0830188679,131.582893082,,45.1816484811,,2.0,32.5973055384,-115.919744672,83.0062893082,19.1157232704,79.7698113208,1.0,42602.1597484,14.5421383648,80.0,5702637.5
847,Country Of Mexico,VOCS,1999,4132076.0,0.0,7.94848989298,,7.94848989298,,2.0,32.4850604411,-116.257524109,160.325802616,1.0,100.0,1.0,44187.097503,7.96670630202,80.0,
848,Country Of Mexico,VOCS,2000,5037698.5,0.0,6.20912643678,,6.20912643678,,2.0,32.5105623172,-116.114079469,157.624137931,1.0,100.0,1.0,44339.9091954,8.68045977011,80.0,
849,Country Of Mexico,VOCS,2001,6113695.5,0.0,5.99618778281,,5.99618778281,,2.0,32.4794598258,-116.289026821,171.421945701,1.0,100.0,1.0,44406.2692308,7.80995475113,80.0,
850,Country Of Mexico,VOCS,2002,7215502.5,0.0,5.24709745763,,5.24709745763,,2.0,32.4556681843,-116.422851621,171.772245763,1.0,100.0,1.0,44301.9830508,7.14406779661,80.0,
851,Country Of Mexico,VOCS,2003,8331469.0,0.0,3.19044776119,,3.19044776119,,2.0,32.4423083552,-116.497998872,171.512437811,1.0,100.0,1.19900497512,44245.4756219,6.77014925373,80.0,
852,Country Of Mexico,VOCS,2004,9497384.5,0.0,2.8035458613,,2.8035458613,,2.0,32.4152710872,-116.650079886,172.897091723,1.0,100.0,1.51454138702,44212.417226,6.01342281879,80.0,
853,Country Of Mexico,VOCS,2005,10776768.5,0.0,3.61411708253,,3.61411708253,,2.0,32.4547040211,-116.42827491,174.07293666,1.0,100.0,1.51055662188,44188.9414587,7.11708253359,80.0,
854,Country Of Mexico,VOCS,2006,12109380.0,0.0,4.88400282885,,4.88400282885,,2.0,32.4844306888,-116.261066382,174.285714286,1.0,100.0,1.51485148515,44226.3635078,7.94908062235,80.0,
855,Country Of Mexico,VOCS,2007,13476155.5,0.0,4.18061538462,,4.18061538462,,2.0,32.4125927769,-116.665145023,171.75,1.0,100.0,1.6,44310.5730769,5.93846153846,80.0,
856,Country Of Mexico,VOCS,2008,14733160.5,0.0,3.02930379747,,3.02930379747,,2.0,32.3922401962,-116.780827487,173.943037975,1.0,100.0,1.58227848101,44142.2405063,5.36708860759,80.0,
857,Country Of Mexico,VOCS,2009,15995401.0,0.0,4.74918854415,,4.74918854415,,2.0,32.4559539594,-116.42243247,171.443914081,1.0,100.0,1.65871121718,44190.8782816,7.15035799523,80.0,
858,Country Of Mexico,VOCS,2010,17284303.5,0.0,3.6824137931,,3.6824137931,,2.0,32.4257654409,-116.592245303,176.039408867,1.0,100.0,1.53201970443,44072.6403941,6.30541871921,80.0,
859,Country Of Mexico,VOCS,2011,18572623.5,0.0,1.43333333333,,1.43333333333,,2.0,32.4863105,-116.2516745,202.0,1.0,100.0,1.0,43519.0,8.0,80.0,
875,Delaware,HAPS,1999,1666875.5,11.7023809524,1.99035714286,,0.801095345238,37980.0,3.0,39.5513,-75.732,128.0,21.8452380952,91.0714285714,1.0,45201.0,1007.0,10.0,1666875.5
876,Delaware,HAPS,2000,1833945.5,1.26704545455,0.493886363636,,0.383418632955,37980.0,3.0,39.7187054,-75.5772293727,114.653409091,3.34772727273,99.2215909091,1.0,44024.7715909,1894.10340909,10.0,1833945.5
877,Delaware,HAPS,2001,2056267.0,0.558627752176,0.303715540195,,0.250080607271,36167.281106,2.79723502304,39.6181263267,-75.5860313118,257.403993856,2.02867383513,99.6251920123,1.82846902202,53049.1971326,1438.41423451,10.0,2056267.0
878,Delaware,HAPS,2002,2377207.0,0.456978180321,0.179920872787,,0.135278399753,35418.3532318,2.71346233018,39.5856124512,-75.6171335299,310.129271305,1.83202964183,99.7995059695,2.15026759984,56387.2774804,1345.85549609,10.0,2377207.0
879,Delaware,HAPS,2003,2773601.5,0.0,0.186298279028,,0.186298279028,34289.0047393,2.85900473934,39.3207909562,-75.6044559941,182.721563981,1.0,100.0,1.3981042654,40635.4746742,1001.3473045,10.0,2773601.5
880,Delaware,HAPS,2004,3192431.5,0.0,0.191582602339,,0.191582602339,34485.2690058,2.89970760234,39.3144277842,-75.6047353041,184.802339181,1.0,100.0,1.39649122807,41428.6445906,1003.30175439,10.0,3192431.5
881,Delaware,HAPS,2005,3639306.0,0.0154878678369,0.188990457753,,0.188990457753,34816.8680089,2.89812424712,39.3611369857,-75.6000249582,201.391670969,1.0,100.0,1.49561177078,43019.1607297,1079.09258303,10.0,3639306.0
882,Delaware,HAPS,2006,4124136.0,0.0,0.174261823465,,0.174261823465,35641.8961133,2.73846712677,39.6144832648,-75.5664901969,292.229204504,1.0,100.0,2.01997820559,51740.3392663,1443.50018162,10.0,4124136.0
883,Delaware,HAPS,2007,4595182.5,0.0,0.198779764706,,0.198779764706,35666.1176471,2.74117647059,39.6176280345,-75.5658818949,302.538823529,1.0,100.0,2.01647058824,51865.5486275,1460.69882353,10.0,4595182.5
884,Delaware,HAPS,2008,5062646.0,0.0,0.179120827558,,0.179120827558,35530.8846311,2.72604973502,39.6076885332,-75.5671332507,327.483489605,1.0,100.0,2.07623318386,54406.1814105,1411.58255198,10.0,5062646.0
885,Delaware,HAPS,2009,5522186.0,0.0,0.174049520767,,0.174049520767,35695.0159744,2.74440894569,39.6173796976,-75.5662824111,313.761093362,1.0,100.0,2.01384451544,51960.5640753,1456.58785942,10.0,5522186.0
886,Delaware,HAPS,2010,5976304.0,0.0,0.187188789588,,0.187188789588,35187.462039,2.68763557484,39.605916118,-75.5637035002,335.484164859,1.0,100.0,2.1453362256,53290.6229935,1431.3527115,10.0,5976304.0
887,Delaware,HAPS,2011,6420008.5,0.0,0.0640052725021,,0.0640052725021,36031.0652353,2.78199834847,39.6364669364,-75.5647528918,389.704376548,1.0,100.0,2.4764657308,57979.4409579,1544.08587944,10.0,6420008.5
888,Delaware,HAPS,2012,6854876.0,0.0,0.110742664247,,0.110742664247,35643.5934664,2.7386569873,39.6146326969,-75.5664675427,392.511796733,1.0,100.0,2.48094373866,59090.6098004,1444.26860254,10.0,6854876.0
889,Delaware,HAPS,2013,7284085.0,0.0,0.250488662656,,0.250488662656,35051.0226747,2.67237390097,39.5875623822,-75.5673100491,334.726978251,1.0,100.0,2.13280888478,54547.0046275,1330.53678852,10.0,7284085.0
890,Delaware,HAPS,2014,7701344.5,0.0,0.200362431444,,0.200362431444,37342.5959781,2.92870201097,39.6755065942,-75.5687653931,356.536563071,1.0,100.0,2.239488117,57558.2486289,1667.27879342,10.0,7701344.5
903,Delaware,Lead,2003,603855.5,0.0,0.0050362962963,,0.0050362962963,34970.0740741,3.00740740741,39.2829404741,-75.6105064296,89.0,1.0,100.0,1.0,12128.0,1000.71851852,10.0,603855.5
904,Delaware,Lead,2004,617076.0,0.0,0.00595221843003,,0.00595221843003,34962.5255973,2.95221843003,39.3159937611,-75.6134370239,89.0,1.0,100.0,1.0,12128.0,997.85665529,10.0,617076.0
905,Delaware,Lead,2005,631439.0,0.0,0.00898051948052,,0.00898051948052,35345.5411255,2.98268398268,39.3480684329,-75.6081775584,89.0,1.0,100.0,1.0,12128.0,1086.87878788,10.0,631439.0
906,Delaware,Lead,2006,646574.0,0.0,0.0113559322034,,0.0113559322034,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,646574.0
907,Delaware,Lead,2007,662229.5,0.0,0.0129134615385,,0.0129134615385,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,662229.5
908,Delaware,Lead,2008,675004.0,0.0,0.00264761904762,,0.00264761904762,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,675004.0
909,Delaware,Lead,2009,689728.0,0.0,0.00607818181818,,0.00607818181818,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,689728.0
910,Delaware,Lead,2010,704834.0,0.0,0.00632340425532,,0.00632340425532,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,704834.0
911,Delaware,Lead,2011,723513.5,0.0,0.00550588235294,,0.00550588235294,37980.0,3.0,39.739444,-75.558056,89.0,1.0,100.0,1.0,12128.0,2004.0,10.0,723513.5
912,Delaware,Lead,2012,742922.5,0.0,0.00385131578947,,0.00385131578947,37980.0,3.0,39.739444,-75.558056,621.0,1.0,100.0,1.0,65918.2105263,2004.0,10.0,742922.5
913,Delaware,Lead,2013,764722.5,0.0,0.00338875,,0.00338875,37980.0,3.0,39.739444,-75.558056,585.375,1.0,100.0,1.0,62316.1875,2004.0,10.0,764722.5
914,Delaware,Lead,2014,785881.0,0.0,0.00214035087719,,0.00214035087719,37980.0,3.0,39.739444,-75.558056,811.0,1.0,100.0,1.0,85129.0,2004.0,10.0,785881.0
924,Delaware,NONOxNOy,1999,2380088.5,10.1126331811,49.7412480974,,16.8395588044,37980.0,3.0,39.6570038676,-75.6110585449,71.2891933029,23.3074581431,97.1704718417,1.24809741248,42601.2572298,1004.9847793,10.0,2380088.5
925,Delaware,NONOxNOy,2000,2590821.5,10.4392712551,53.3238866397,,17.1209161883,37980.0,3.0,39.6540819069,-75.6144017166,74.5101214575,23.3097165992,97.1842105263,1.25101214575,42601.2307692,1005.04048583,10.0,2590821.5
926,Delaware,NONOxNOy,2001,2804674.5,8.81573033708,54.0865168539,,16.1241282663,37980.0,3.0,39.6166219056,-75.6716082067,74.593258427,23.4359550562,97.697752809,1.29662921348,42600.7752809,1353.1494382,10.0,2804674.5
927,Delaware,NONOxNOy,2002,3024605.5,7.50916030534,52.2083969466,,17.8872439137,37980.0,3.0,39.6541329038,-75.6369283176,74.1748091603,23.6061068702,98.4030534351,1.11145038168,42601.4832061,1551.92519084,10.0,3024605.5
928,Delaware,NONOxNOy,2003,3249619.0,7.80351262349,66.9131723381,,22.9248491054,37980.0,3.0,39.695660764,-75.5985347355,74.0,23.3754116356,97.4566410538,1.0,42601.766191,1771.98682766,10.0,3249619.0
929,Delaware,NONOxNOy,2004,3471662.5,9.93198529412,90.3455882353,,31.3442924779,37980.0,3.0,39.739444,-75.558056,74.0,23.2444852941,96.9264705882,1.0,42602.0,2004.0,10.0,3471662.5
930,Delaware,NONOxNOy,2005,3697009.5,9.23132183908,69.9885057471,,25.0151317931,37980.0,3.0,39.739444,-75.558056,74.0,23.3433908046,97.3548850575,1.0,42602.0,2004.0,10.0,3697009.5
931,Delaware,NONOxNOy,2006,3924805.5,9.69696969697,77.7060606061,,24.6822976727,37980.0,3.0,39.739444,-75.558056,74.0,23.1727272727,96.6151515152,1.0,42602.0,2004.0,10.0,3924805.5
932,Delaware,NONOxNOy,2007,4160778.0,9.74626865672,89.2558635394,,26.8780678721,37980.0,3.0,39.739444,-75.558056,74.0,23.1918976546,96.6823027719,1.0,42602.0149254,2004.0,10.0,4160778.0
933,Delaware,NONOxNOy,2008,4418109.5,9.26011560694,55.7196531792,,18.1811959581,37980.0,3.0,39.739444,-75.558056,74.0,23.4653179191,97.8208092486,1.0,42602.0,2004.0,10.0,4418109.5
934,Delaware,NONOxNOy,2009,4674604.5,9.90562248996,64.9919678715,,20.7954997229,37980.0,3.0,39.739444,-75.558056,74.0,23.2871485944,97.0682730924,1.0,42602.0,2004.0,10.0,4674604.5
935,Delaware,NONOxNOy,2010,4929075.5,9.07449856734,44.8008595989,,14.6692855201,37980.0,3.0,39.739444,-75.558056,74.0,23.3925501433,97.5014326648,1.0,42602.0,2004.0,10.0,4929075.5
936,Delaware,NONOxNOy,2011,5198541.5,9.52737520129,44.1061996779,,15.7082421312,37980.0,3.0,39.739444,-75.558056,537.365539452,22.9412238325,95.6360708535,1.27777777778,42601.1618357,2004.0,10.0,5198541.5
937,Delaware,NONOxNOy,2012,5490174.0,9.62766605728,34.0290067032,,11.7152214644,38643.8391225,3.37294332724,39.5603670567,-75.4844321389,502.275441804,23.3595368678,97.3705057892,1.19012797075,42601.3796466,1817.34186472,10.0,5490174.0
938,Delaware,NONOxNOy,2013,5795565.5,9.59125315391,25.7487804878,,8.63492308873,39063.8687973,3.60891505467,39.4568722355,-75.4385841228,439.349032801,23.3246425568,97.2262405383,1.13162321278,42601.5798991,1573.83851976,10.0,5795565.5
